NRO_CLIENT,TARIFA,CATEGORIA,CNS_ACT_FP,CNS_ACT_HP,SET,ALIMENTAD,SED,SEC_TIPICO,MES,CNS_ACT_SOMA,ANO,quadrado,datetime
816546, BT5B,0.0,840.0,0.0,SL,3,C-08901,1,7,840.0,2022,216,2022-7
816546, BT5B,0.0,823.0,0.0,SL,3,C-08901,1,8,823.0,2022,216,2022-8
816546, BT5B,0.0,777.1,0.0,SL,3,C-08901,1,9,777.1,2022,216,2022-9
816546, BT5B,0.0,784.0,0.0,SL,3,C-08901,1,10,784.0,2022,216,2022-10
816546, BT5B,0.0,560.5,0.0,SL,3,C-08901,1,11,560.5,2022,216,2022-11
816546, BT5B,0.0,958.8,0.0,SL,3,C-08901,1,12,958.8,2022,216,2022-12
816547, BT5B,0.0,108.0,0.0,SL,3,C-08901,1,1,108.0,2022,216,2022-1
816547, BT5B,0.0,107.7,0.0,SL,3,C-08901,1,2,107.7,2022,216,2022-2
816547, BT5B,0.0,95.5,0.0,SL,3,C-08901,1,3,95.5,2022,216,2022-3
816547, BT5B,0.0,95.8,0.0,SL,3,C-08901,1,4,95.8,2022,216,2022-4
816547, BT5B,0.0,84.0,0.0,SL,3,C-08901,1,5,84.0,2022,216,2022-5
816547, BT5B,0.0,80.0,0.0,SL,3,C-08901,1,6,80.0,2022,216,2022-6
816547, BT5B,0.0,86.0,0.0,SL,3,C-08901,1,7,86.0,2022,216,2022-7
816547, BT5B,0.0,85.0,0.0,SL,3,C-08901,1,8,85.0,2022,216,2022-8
816547, BT5B,0.0,85.0,0.0,SL,3,C-08901,1,9,85.0,2022,216,2022-9
816547, BT5B,0.0,80.4,0.0,SL,3,C-08901,1,10,80.4,2022,216,2022-10
816547, BT5B,0.0,76.5,0.0,SL,3,C-08901,1,11,76.5,2022,216,2022-11
816547, BT5B,0.0,81.4,0.0,SL,3,C-08901,1,12,81.4,2022,216,2022-12
816555, BT5B,0.0,262.0,0.0,SL,3,C-08901,1,1,262.0,2022,216,2022-1
816555, BT5B,0.0,299.8,0.0,SL,3,C-08901,1,2,299.8,2022,216,2022-2
816555, BT5B,0.0,278.2,0.0,SL,3,C-08901,1,3,278.2,2022,216,2022-3
816555, BT5B,0.0,293.8,0.0,SL,3,C-08901,1,4,293.8,2022,216,2022-4
816555, BT5B,0.0,312.2,0.0,SL,3,C-08901,1,5,312.2,2022,216,2022-5
816555, BT5B,0.0,187.6,0.0,SL,3,C-08901,1,6,187.6,2022,216,2022-6
816555, BT5B,0.0,271.4,0.0,SL,3,C-08901,1,7,271.4,2022,216,2022-7
816555, BT5B,0.0,280.0,0.0,SL,3,C-08901,1,8,280.0,2022,216,2022-8
816555, BT5B,0.0,263.8,0.0,SL,3,C-08901,1,9,263.8,2022,216,2022-9
816555, BT5B,0.0,261.3,0.0,SL,3,C-08901,1,10,261.3,2022,216,2022-10
816555, BT5B,0.0,242.0,0.0,SL,3,C-08901,1,11,242.0,2022,216,2022-11
816555, BT5B,0.0,246.3,0.0,SL,3,C-08901,1,12,246.3,2022,216,2022-12
816557, BT5B,0.0,93.3,0.0,SL,3,C-08901,1,1,93.3,2022,216,2022-1
816557, BT5B,0.0,95.4,0.0,SL,3,C-08901,1,2,95.4,2022,216,2022-2
816557, BT5B,0.0,89.2,0.0,SL,3,C-08901,1,3,89.2,2022,216,2022-3
816557, BT5B,0.0,78.1,0.0,SL,3,C-08901,1,4,78.1,2022,216,2022-4
816557, BT5B,0.0,79.0,0.0,SL,3,C-08901,1,5,79.0,2022,216,2022-5
816557, BT5B,0.0,71.0,0.0,SL,3,C-08901,1,6,71.0,2022,216,2022-6
816557, BT5B,0.0,75.0,0.0,SL,3,C-08901,1,7,75.0,2022,216,2022-7
816557, BT5B,0.0,74.0,0.0,SL,3,C-08901,1,8,74.0,2022,216,2022-8
816557, BT5B,0.0,76.9,0.0,SL,3,C-08901,1,9,76.9,2022,216,2022-9
816557, BT5B,0.0,82.2,0.0,SL,3,C-08901,1,10,82.2,2022,216,2022-10
816557, BT5B,0.0,107.9,0.0,SL,3,C-08901,1,11,107.9,2022,216,2022-11
816557, BT5B,0.0,293.6,0.0,SL,3,C-08901,1,12,293.6,2022,216,2022-12
816558, BT5B,0.0,337.1,0.0,SL,3,C-08901,1,1,337.1,2022,216,2022-1
816558, BT5B,0.0,302.0,0.0,SL,3,C-08901,1,2,302.0,2022,216,2022-2
816558, BT5B,0.0,326.4,0.0,SL,3,C-08901,1,3,326.4,2022,216,2022-3
816558, BT5B,0.0,333.2,0.0,SL,3,C-08901,1,4,333.2,2022,216,2022-4
816558, BT5B,0.0,306.0,0.0,SL,3,C-08901,1,5,306.0,2022,216,2022-5
816558, BT5B,0.0,323.0,0.0,SL,3,C-08901,1,6,323.0,2022,216,2022-6
816558, BT5B,0.0,306.0,0.0,SL,3,C-08901,1,7,306.0,2022,216,2022-7
816558, BT5B,0.0,333.0,0.0,SL,3,C-08901,1,8,333.0,2022,216,2022-8
816558, BT5B,0.0,324.7,0.0,SL,3,C-08901,1,9,324.7,2022,216,2022-9
816558, BT5B,0.0,326.3,0.0,SL,3,C-08901,1,10,326.3,2022,216,2022-10
816558, BT5B,0.0,327.0,0.0,SL,3,C-08901,1,11,327.0,2022,216,2022-11
816558, BT5B,0.0,313.3,0.0,SL,3,C-08901,1,12,313.3,2022,216,2022-12
816559, BT5B,0.0,351.2,0.0,SL,3,C-08901,1,1,351.2,2022,216,2022-1
816559, BT5B,0.0,337.9,0.0,SL,3,C-08901,1,2,337.9,2022,216,2022-2
816559, BT5B,0.0,389.2,0.0,SL,3,C-08901,1,3,389.2,2022,216,2022-3
816559, BT5B,0.0,374.7,0.0,SL,3,C-08901,1,4,374.7,2022,216,2022-4
816559, BT5B,0.0,332.0,0.0,SL,3,C-08901,1,5,332.0,2022,216,2022-5
816559, BT5B,0.0,342.0,0.0,SL,3,C-08901,1,6,342.0,2022,216,2022-6
816559, BT5B,0.0,343.0,0.0,SL,3,C-08901,1,7,343.0,2022,216,2022-7
816559, BT5B,0.0,434.0,0.0,SL,3,C-08901,1,8,434.0,2022,216,2022-8
816559, BT5B,0.0,423.8,0.0,SL,3,C-08901,1,9,423.8,2022,216,2022-9
816559, BT5B,0.0,387.3,0.0,SL,3,C-08901,1,10,387.3,2022,216,2022-10
816559, BT5B,0.0,372.9,0.0,SL,3,C-08901,1,11,372.9,2022,216,2022-11
816559, BT5B,0.0,378.2,0.0,SL,3,C-08901,1,12,378.2,2022,216,2022-12
816560, BT5B,0.0,228.8,0.0,SL,3,C-08901,1,1,228.8,2022,216,2022-1
816560, BT5B,0.0,234.6,0.0,SL,3,C-08901,1,2,234.6,2022,216,2022-2
816560, BT5B,0.0,198.2,0.0,SL,3,C-08901,1,3,198.2,2022,216,2022-3
816560, BT5B,0.0,226.4,0.0,SL,3,C-08901,1,4,226.4,2022,216,2022-4
816560, BT5B,0.0,257.0,0.0,SL,3,C-08901,1,5,257.0,2022,216,2022-5
816560, BT5B,0.0,248.0,0.0,SL,3,C-08901,1,6,248.0,2022,216,2022-6
816560, BT5B,0.0,229.0,0.0,SL,3,C-08901,1,7,229.0,2022,216,2022-7
816560, BT5B,0.0,226.6,0.0,SL,3,C-08901,1,8,226.6,2022,216,2022-8
816560, BT5B,0.0,188.9,0.0,SL,3,C-08901,1,9,188.9,2022,216,2022-9
816560, BT5B,0.0,207.9,0.0,SL,3,C-08901,1,10,207.9,2022,216,2022-10
816560, BT5B,0.0,239.3,0.0,SL,3,C-08901,1,11,239.3,2022,216,2022-11
816560, BT5B,0.0,231.9,0.0,SL,3,C-08901,1,12,231.9,2022,216,2022-12
816561, BT5B,0.0,101.3,0.0,SL,3,C-08901,1,1,101.3,2022,216,2022-1
816561, BT5B,0.0,0.1,0.0,SL,3,C-08901,1,2,0.1,2022,216,2022-2
816561, BT5B,0.0,219.1,0.0,SL,3,C-08901,1,3,219.1,2022,216,2022-3
816561, BT5B,0.0,117.4,0.0,SL,3,C-08901,1,4,117.4,2022,216,2022-4
816561, BT5B,0.0,42.4,0.0,SL,3,C-08901,1,5,42.4,2022,216,2022-5
816561, BT5B,0.0,68.6,0.0,SL,3,C-08901,1,6,68.6,2022,216,2022-6
816561, BT5B,0.0,72.0,0.0,SL,3,C-08901,1,7,72.0,2022,216,2022-7
816561, BT5B,0.0,64.4,0.0,SL,3,C-08901,1,8,64.4,2022,216,2022-8
816561, BT5B,0.0,45.2,0.0,SL,3,C-08901,1,9,45.2,2022,216,2022-9
816561, BT5B,0.0,63.0,0.0,SL,3,C-08901,1,10,63.0,2022,216,2022-10
816561, BT5B,0.0,242.5,0.0,SL,3,C-08901,1,11,242.5,2022,216,2022-11
816561, BT5B,0.0,2.1,0.0,SL,3,C-08901,1,12,2.1,2022,216,2022-12
816562, BT5B,0.0,105.0,0.0,SL,3,C-08901,1,1,105.0,2022,216,2022-1
816562, BT5B,0.0,99.4,0.0,SL,3,C-08901,1,2,99.4,2022,216,2022-2
816562, BT5B,0.0,98.6,0.0,SL,3,C-08901,1,3,98.6,2022,216,2022-3
816562, BT5B,0.0,107.0,0.0,SL,3,C-08901,1,4,107.0,2022,216,2022-4
816562, BT5B,0.0,99.0,0.0,SL,3,C-08901,1,5,99.0,2022,216,2022-5
816562, BT5B,0.0,94.0,0.0,SL,3,C-08901,1,6,94.0,2022,216,2022-6
816562, BT5B,0.0,90.0,0.0,SL,3,C-08901,1,7,90.0,2022,216,2022-7
816562, BT5B,0.0,96.0,0.0,SL,3,C-08901,1,8,96.0,2022,216,2022-8
816562, BT5B,0.0,96.0,0.0,SL,3,C-08901,1,9,96.0,2022,216,2022-9
816562, BT5B,0.0,94.0,0.0,SL,3,C-08901,1,10,94.0,2022,216,2022-10
816562, BT5B,0.0,89.2,0.0,SL,3,C-08901,1,11,89.2,2022,216,2022-11
816562, BT5B,0.0,90.2,0.0,SL,3,C-08901,1,12,90.2,2022,216,2022-12
816563, BT5B,0.0,310.5,0.0,SL,3,C-08901,1,1,310.5,2022,216,2022-1
816563, BT5B,0.0,310.1,0.0,SL,3,C-08901,1,2,310.1,2022,216,2022-2
816563, BT5B,0.0,336.4,0.0,SL,3,C-08901,1,3,336.4,2022,216,2022-3
816563, BT5B,0.0,255.0,0.0,SL,3,C-08901,1,4,255.0,2022,216,2022-4
816563, BT5B,0.0,381.0,0.0,SL,3,C-08901,1,5,381.0,2022,216,2022-5
816563, BT5B,0.0,395.0,0.0,SL,3,C-08901,1,6,395.0,2022,216,2022-6
816563, BT5B,0.0,273.3,0.0,SL,3,C-08901,1,7,273.3,2022,216,2022-7
816563, BT5B,0.0,340.7,0.0,SL,3,C-08901,1,8,340.7,2022,216,2022-8
816563, BT5B,0.0,365.1,0.0,SL,3,C-08901,1,9,365.1,2022,216,2022-9
816563, BT5B,0.0,366.0,0.0,SL,3,C-08901,1,10,366.0,2022,216,2022-10
816563, BT5B,0.0,364.9,0.0,SL,3,C-08901,1,11,364.9,2022,216,2022-11
816563, BT5B,0.0,319.3,0.0,SL,3,C-08901,1,12,319.3,2022,216,2022-12
816564, BT5B,0.0,144.1,0.0,SL,3,C-08901,1,1,144.1,2022,216,2022-1
816564, BT5B,0.0,135.5,0.0,SL,3,C-08901,1,2,135.5,2022,216,2022-2
816564, BT5B,0.0,104.4,0.0,SL,3,C-08901,1,3,104.4,2022,216,2022-3
816564, BT5B,0.0,102.0,0.0,SL,3,C-08901,1,4,102.0,2022,216,2022-4
816564, BT5B,0.0,81.0,0.0,SL,3,C-08901,1,5,81.0,2022,216,2022-5
816564, BT5B,0.0,79.0,0.0,SL,3,C-08901,1,6,79.0,2022,216,2022-6
816564, BT5B,0.0,69.1,0.0,SL,3,C-08901,1,7,69.1,2022,216,2022-7
816564, BT5B,0.0,75.9,0.0,SL,3,C-08901,1,8,75.9,2022,216,2022-8
816564, BT5B,0.0,78.7,0.0,SL,3,C-08901,1,9,78.7,2022,216,2022-9
816564, BT5B,0.0,83.5,0.0,SL,3,C-08901,1,10,83.5,2022,216,2022-10
816564, BT5B,0.0,80.2,0.0,SL,3,C-08901,1,11,80.2,2022,216,2022-11
816564, BT5B,0.0,79.8,0.0,SL,3,C-08901,1,12,79.8,2022,216,2022-12
816566, BT5B,0.0,68.7,0.0,SL,3,C-08901,1,1,68.7,2022,216,2022-1
816566, BT5B,0.0,75.5,0.0,SL,3,C-08901,1,2,75.5,2022,216,2022-2
816566, BT5B,0.0,87.5,0.0,SL,3,C-08901,1,3,87.5,2022,216,2022-3
816566, BT5B,0.0,85.0,0.0,SL,3,C-08901,1,4,85.0,2022,216,2022-4
816566, BT5B,0.0,69.0,0.0,SL,3,C-08901,1,5,69.0,2022,216,2022-5
816566, BT5B,0.0,69.9,0.0,SL,3,C-08901,1,6,69.9,2022,216,2022-6
816566, BT5B,0.0,62.8,0.0,SL,3,C-08901,1,7,62.8,2022,216,2022-7
816566, BT5B,0.0,77.6,0.0,SL,3,C-08901,1,8,77.6,2022,216,2022-8
816566, BT5B,0.0,57.1,0.0,SL,3,C-08901,1,9,57.1,2022,216,2022-9
816566, BT5B,0.0,60.7,0.0,SL,3,C-08901,1,10,60.7,2022,216,2022-10
816566, BT5B,0.0,60.2,0.0,SL,3,C-08901,1,11,60.2,2022,216,2022-11
816566, BT5B,0.0,67.4,0.0,SL,3,C-08901,1,12,67.4,2022,216,2022-12
816567, BT5B,0.0,158.2,0.0,SL,3,C-08901,1,1,158.2,2022,216,2022-1
816567, BT5B,0.0,131.7,0.0,SL,3,C-08901,1,2,131.7,2022,216,2022-2
816567, BT5B,0.0,153.1,0.0,SL,3,C-08901,1,3,153.1,2022,216,2022-3
816567, BT5B,0.0,144.0,0.0,SL,3,C-08901,1,4,144.0,2022,216,2022-4
816567, BT5B,0.0,104.0,0.0,SL,3,C-08901,1,5,104.0,2022,216,2022-5
816567, BT5B,0.0,133.2,0.0,SL,3,C-08901,1,6,133.2,2022,216,2022-6
816567, BT5B,0.0,122.1,0.0,SL,3,C-08901,1,7,122.1,2022,216,2022-7
816567, BT5B,0.0,134.1,0.0,SL,3,C-08901,1,8,134.1,2022,216,2022-8
816567, BT5B,0.0,151.2,0.0,SL,3,C-08901,1,9,151.2,2022,216,2022-9
816567, BT5B,0.0,163.7,0.0,SL,3,C-08901,1,10,163.7,2022,216,2022-10
816567, BT5B,0.0,143.5,0.0,SL,3,C-08901,1,11,143.5,2022,216,2022-11
816567, BT5B,0.0,139.8,0.0,SL,3,C-08901,1,12,139.8,2022,216,2022-12
816568, BT5B,0.0,164.0,0.0,SL,3,C-08901,1,1,164.0,2022,216,2022-1
816568, BT5B,0.0,232.1,0.0,SL,3,C-08901,1,2,232.1,2022,216,2022-2
816568, BT5B,0.0,218.9,0.0,SL,3,C-08901,1,3,218.9,2022,216,2022-3
816568, BT5B,0.0,245.0,0.0,SL,3,C-08901,1,4,245.0,2022,216,2022-4
816568, BT5B,0.0,195.0,0.0,SL,3,C-08901,1,5,195.0,2022,216,2022-5
816568, BT5B,0.0,206.0,0.0,SL,3,C-08901,1,6,206.0,2022,216,2022-6
816568, BT5B,0.0,200.0,0.0,SL,3,C-08901,1,7,200.0,2022,216,2022-7
816568, BT5B,0.0,238.0,0.0,SL,3,C-08901,1,8,238.0,2022,216,2022-8
816568, BT5B,0.0,238.0,0.0,SL,3,C-08901,1,9,238.0,2022,216,2022-9
816568, BT5B,0.0,277.9,0.0,SL,3,C-08901,1,10,277.9,2022,216,2022-10
816568, BT5B,0.0,212.1,0.0,SL,3,C-08901,1,11,212.1,2022,216,2022-11
816568, BT5B,0.0,236.4,0.0,SL,3,C-08901,1,12,236.4,2022,216,2022-12
816569, BT5B,0.0,422.3,0.0,SL,3,C-08901,1,1,422.3,2022,216,2022-1
816569, BT5B,0.0,350.9,0.0,SL,3,C-08901,1,2,350.9,2022,216,2022-2
816569, BT5B,0.0,249.8,0.0,SL,3,C-08901,1,3,249.8,2022,216,2022-3
816569, BT5B,0.0,370.0,0.0,SL,3,C-08901,1,4,370.0,2022,216,2022-4
816569, BT5B,0.0,335.0,0.0,SL,3,C-08901,1,5,335.0,2022,216,2022-5
816569, BT5B,0.0,300.0,0.0,SL,3,C-08901,1,6,300.0,2022,216,2022-6
816569, BT5B,0.0,285.0,0.0,SL,3,C-08901,1,7,285.0,2022,216,2022-7
816569, BT5B,0.0,290.0,0.0,SL,3,C-08901,1,8,290.0,2022,216,2022-8
816569, BT5B,0.0,229.3,0.0,SL,3,C-08901,1,9,229.3,2022,216,2022-9
816569, BT5B,0.0,264.1,0.0,SL,3,C-08901,1,10,264.1,2022,216,2022-10
816569, BT5B,0.0,233.2,0.0,SL,3,C-08901,1,11,233.2,2022,216,2022-11
816569, BT5B,0.0,247.4,0.0,SL,3,C-08901,1,12,247.4,2022,216,2022-12
816570, BT5B,0.0,485.0,0.0,SL,3,C-08901,1,1,485.0,2022,216,2022-1
816570, BT5B,0.0,480.5,0.0,SL,3,C-08901,1,2,480.5,2022,216,2022-2
816570, BT5B,0.0,543.5,0.0,SL,3,C-08901,1,3,543.5,2022,216,2022-3
816570, BT5B,0.0,549.0,0.0,SL,3,C-08901,1,4,549.0,2022,216,2022-4
816570, BT5B,0.0,503.4,0.0,SL,3,C-08901,1,5,503.4,2022,216,2022-5
816570, BT5B,0.0,479.2,0.0,SL,3,C-08901,1,6,479.2,2022,216,2022-6
816570, BT5B,0.0,449.3,0.0,SL,3,C-08901,1,7,449.3,2022,216,2022-7
816570, BT5B,0.0,448.1,0.0,SL,3,C-08901,1,8,448.1,2022,216,2022-8
816570, BT5B,0.0,472.8,0.0,SL,3,C-08901,1,9,472.8,2022,216,2022-9
816570, BT5B,0.0,547.0,0.0,SL,3,C-08901,1,10,547.0,2022,216,2022-10
816570, BT5B,0.0,506.2,0.0,SL,3,C-08901,1,11,506.2,2022,216,2022-11
816570, BT5B,0.0,405.3,0.0,SL,3,C-08901,1,12,405.3,2022,216,2022-12
816571, BT5B,0.0,54.8,0.0,SL,3,C-08901,1,1,54.8,2022,216,2022-1
816571, BT5B,0.0,58.1,0.0,SL,3,C-08901,1,2,58.1,2022,216,2022-2
816571, BT5B,0.0,46.6,0.0,SL,3,C-08901,1,3,46.6,2022,216,2022-3
816571, BT5B,0.0,31.8,0.0,SL,3,C-08901,1,4,31.8,2022,216,2022-4
816571, BT5B,0.0,27.0,0.0,SL,3,C-08901,1,5,27.0,2022,216,2022-5
816571, BT5B,0.0,24.7,0.0,SL,3,C-08901,1,6,24.7,2022,216,2022-6
816571, BT5B,0.0,28.2,0.0,SL,3,C-08901,1,7,28.2,2022,216,2022-7
816571, BT5B,0.0,62.3,0.0,SL,3,C-08901,1,8,62.3,2022,216,2022-8
816571, BT5B,0.0,70.3,0.0,SL,3,C-08901,1,9,70.3,2022,216,2022-9
816571, BT5B,0.0,75.0,0.0,SL,3,C-08901,1,10,75.0,2022,216,2022-10
816571, BT5B,0.0,71.9,0.0,SL,3,C-08901,1,11,71.9,2022,216,2022-11
816571, BT5B,0.0,54.5,0.0,SL,3,C-08901,1,12,54.5,2022,216,2022-12
816572, BT5B,0.0,489.0,0.0,SL,3,C-08901,1,1,489.0,2022,216,2022-1
816572, BT5B,0.0,485.3,0.0,SL,3,C-08901,1,2,485.3,2022,216,2022-2
816572, BT5B,0.0,356.7,0.0,SL,3,C-08901,1,3,356.7,2022,216,2022-3
816572, BT5B,0.0,334.1,0.0,SL,3,C-08901,1,4,334.1,2022,216,2022-4
816572, BT5B,0.0,295.2,0.0,SL,3,C-08901,1,5,295.2,2022,216,2022-5
816572, BT5B,0.0,272.8,0.0,SL,3,C-08901,1,6,272.8,2022,216,2022-6
816572, BT5B,0.0,268.9,0.0,SL,3,C-08901,1,7,268.9,2022,216,2022-7
816572, BT5B,0.0,290.0,0.0,SL,3,C-08901,1,8,290.0,2022,216,2022-8
816572, BT5B,0.0,279.0,0.0,SL,3,C-08901,1,9,279.0,2022,216,2022-9
816572, BT5B,0.0,323.2,0.0,SL,3,C-08901,1,10,323.2,2022,216,2022-10
816572, BT5B,0.0,280.1,0.0,SL,3,C-08901,1,11,280.1,2022,216,2022-11
816572, BT5B,0.0,309.5,0.0,SL,3,C-08901,1,12,309.5,2022,216,2022-12
816574, BT5B,0.0,644.9,0.0,SL,3,C-08901,1,1,644.9,2022,216,2022-1
816574, BT5B,0.0,688.4,0.0,SL,3,C-08901,1,2,688.4,2022,216,2022-2
816574, BT5B,0.0,650.7,0.0,SL,3,C-08901,1,3,650.7,2022,216,2022-3
816574, BT5B,0.0,695.0,0.0,SL,3,C-08901,1,4,695.0,2022,216,2022-4
816574, BT5B,0.0,627.0,0.0,SL,3,C-08901,1,5,627.0,2022,216,2022-5
816574, BT5B,0.0,620.0,0.0,SL,3,C-08901,1,6,620.0,2022,216,2022-6
816574, BT5B,0.0,626.1,0.0,SL,3,C-08901,1,7,626.1,2022,216,2022-7
816574, BT5B,0.0,616.4,0.0,SL,3,C-08901,1,8,616.4,2022,216,2022-8
816574, BT5B,0.0,664.7,0.0,SL,3,C-08901,1,9,664.7,2022,216,2022-9
816574, BT5B,0.0,679.2,0.0,SL,3,C-08901,1,10,679.2,2022,216,2022-10
816574, BT5B,0.0,604.9,0.0,SL,3,C-08901,1,11,604.9,2022,216,2022-11
816574, BT5B,0.0,572.8,0.0,SL,3,C-08901,1,12,572.8,2022,216,2022-12
816575, BT5B,0.0,221.5,0.0,SL,3,C-08901,1,1,221.5,2022,216,2022-1
816575, BT5B,0.0,237.4,0.0,SL,3,C-08901,1,2,237.4,2022,216,2022-2
816575, BT5B,0.0,286.1,0.0,SL,3,C-08901,1,3,286.1,2022,216,2022-3
816575, BT5B,0.0,371.2,0.0,SL,3,C-08901,1,4,371.2,2022,216,2022-4
816575, BT5B,0.0,324.8,0.0,SL,3,C-08901,1,5,324.8,2022,216,2022-5
816575, BT5B,0.0,318.0,0.0,SL,3,C-08901,1,6,318.0,2022,216,2022-6
816575, BT5B,0.0,306.0,0.0,SL,3,C-08901,1,7,306.0,2022,216,2022-7
816575, BT5B,0.0,324.0,0.0,SL,3,C-08901,1,8,324.0,2022,216,2022-8
816575, BT5B,0.0,262.5,0.0,SL,3,C-08901,1,9,262.5,2022,216,2022-9
816575, BT5B,0.0,377.9,0.0,SL,3,C-08901,1,10,377.9,2022,216,2022-10
816575, BT5B,0.0,347.8,0.0,SL,3,C-08901,1,11,347.8,2022,216,2022-11
816575, BT5B,0.0,322.5,0.0,SL,3,C-08901,1,12,322.5,2022,216,2022-12
816576, BT5B,0.0,58.3,0.0,SL,3,C-08901,1,1,58.3,2022,216,2022-1
816576, BT5B,0.0,257.0,0.0,SL,3,C-08901,1,2,257.0,2022,216,2022-2
816576, BT5B,0.0,160.7,0.0,SL,3,C-08901,1,3,160.7,2022,216,2022-3
816576, BT5B,0.0,167.0,0.0,SL,3,C-08901,1,4,167.0,2022,216,2022-4
816576, BT5B,0.0,132.0,0.0,SL,3,C-08901,1,5,132.0,2022,216,2022-5
816576, BT5B,0.0,138.0,0.0,SL,3,C-08901,1,6,138.0,2022,216,2022-6
816576, BT5B,0.0,137.0,0.0,SL,3,C-08901,1,7,137.0,2022,216,2022-7
816576, BT5B,0.0,143.0,0.0,SL,3,C-08901,1,8,143.0,2022,216,2022-8
816576, BT5B,0.0,139.2,0.0,SL,3,C-08901,1,9,139.2,2022,216,2022-9
816576, BT5B,0.0,147.8,0.0,SL,3,C-08901,1,10,147.8,2022,216,2022-10
816576, BT5B,0.0,149.2,0.0,SL,3,C-08901,1,11,149.2,2022,216,2022-11
816576, BT5B,0.0,142.8,0.0,SL,3,C-08901,1,12,142.8,2022,216,2022-12
816577, BT5B,0.0,355.4,0.0,SL,3,C-08901,1,1,355.4,2022,216,2022-1
816577, BT5B,0.0,365.5,0.0,SL,3,C-08901,1,2,365.5,2022,216,2022-2
816577, BT5B,0.0,377.1,0.0,SL,3,C-08901,1,3,377.1,2022,216,2022-3
816577, BT5B,0.0,374.0,0.0,SL,3,C-08901,1,4,374.0,2022,216,2022-4
816577, BT5B,0.0,342.0,0.0,SL,3,C-08901,1,5,342.0,2022,216,2022-5
816577, BT5B,0.0,346.0,0.0,SL,3,C-08901,1,6,346.0,2022,216,2022-6
816577, BT5B,0.0,330.0,0.0,SL,3,C-08901,1,7,330.0,2022,216,2022-7
816577, BT5B,0.0,339.0,0.0,SL,3,C-08901,1,8,339.0,2022,216,2022-8
816577, BT5B,0.0,309.1,0.0,SL,3,C-08901,1,9,309.1,2022,216,2022-9
816577, BT5B,0.0,342.7,0.0,SL,3,C-08901,1,10,342.7,2022,216,2022-10
816577, BT5B,0.0,328.1,0.0,SL,3,C-08901,1,11,328.1,2022,216,2022-11
816577, BT5B,0.0,298.3,0.0,SL,3,C-08901,1,12,298.3,2022,216,2022-12
816579, BT5B,0.0,124.7,0.0,SL,3,C-08901,1,1,124.7,2022,216,2022-1
816579, BT5B,0.0,137.7,0.0,SL,3,C-08901,1,2,137.7,2022,216,2022-2
816579, BT5B,0.0,139.5,0.0,SL,3,C-08901,1,3,139.5,2022,216,2022-3
816579, BT5B,0.0,118.9,0.0,SL,3,C-08901,1,4,118.9,2022,216,2022-4
816579, BT5B,0.0,86.5,0.0,SL,3,C-08901,1,5,86.5,2022,216,2022-5
816579, BT5B,0.0,70.5,0.0,SL,3,C-08901,1,6,70.5,2022,216,2022-6
816579, BT5B,0.0,61.9,0.0,SL,3,C-08901,1,7,61.9,2022,216,2022-7
816579, BT5B,0.0,79.4,0.0,SL,3,C-08901,1,8,79.4,2022,216,2022-8
816579, BT5B,0.0,62.5,0.0,SL,3,C-08901,1,9,62.5,2022,216,2022-9
816579, BT5B,0.0,64.4,0.0,SL,3,C-08901,1,10,64.4,2022,216,2022-10
816579, BT5B,0.0,74.9,0.0,SL,3,C-08901,1,11,74.9,2022,216,2022-11
816579, BT5B,0.0,88.4,0.0,SL,3,C-08901,1,12,88.4,2022,216,2022-12
816581, BT5B,0.0,182.3,0.0,SL,3,C-08901,1,1,182.3,2022,216,2022-1
816581, BT5B,0.0,164.7,0.0,SL,3,C-08901,1,2,164.7,2022,216,2022-2
816581, BT5B,0.0,180.0,0.0,SL,3,C-08901,1,3,180.0,2022,216,2022-3
816581, BT5B,0.0,185.0,0.0,SL,3,C-08901,1,4,185.0,2022,216,2022-4
816581, BT5B,0.0,188.1,0.0,SL,3,C-08901,1,5,188.1,2022,216,2022-5
816581, BT5B,0.0,190.9,0.0,SL,3,C-08901,1,6,190.9,2022,216,2022-6
816581, BT5B,0.0,191.0,0.0,SL,3,C-08901,1,7,191.0,2022,216,2022-7
816581, BT5B,0.0,209.0,0.0,SL,3,C-08901,1,8,209.0,2022,216,2022-8
816581, BT5B,0.0,186.8,0.0,SL,3,C-08901,1,9,186.8,2022,216,2022-9
816581, BT5B,0.0,201.7,0.0,SL,3,C-08901,1,10,201.7,2022,216,2022-10
816581, BT5B,0.0,192.5,0.0,SL,3,C-08901,1,11,192.5,2022,216,2022-11
816581, BT5B,0.0,164.5,0.0,SL,3,C-08901,1,12,164.5,2022,216,2022-12
816582, BT5B,0.0,222.6,0.0,LU,4,A-03646,1,1,222.6,2022,216,2022-1
816582, BT5B,0.0,245.6,0.0,LU,4,A-03646,1,2,245.6,2022,216,2022-2
816582, BT5B,0.0,266.5,0.0,LU,4,A-03646,1,3,266.5,2022,216,2022-3
816582, BT5B,0.0,254.5,0.0,LU,4,A-03646,1,4,254.5,2022,216,2022-4
816582, BT5B,0.0,201.0,0.0,LU,4,A-03646,1,5,201.0,2022,216,2022-5
816582, BT5B,0.0,184.4,0.0,LU,4,A-03646,1,6,184.4,2022,216,2022-6
816582, BT5B,0.0,187.4,0.0,LU,4,A-03646,1,7,187.4,2022,216,2022-7
