NRO_CLIENT,TARIFA,CATEGORIA,CNS_ACT_FP,CNS_ACT_HP,SET,ALIMENTAD,SED,SEC_TIPICO,MES,CNS_ACT_SOMA,ANO,quadrado,datetime
816777, BT5B,0.0,239.5,0.0,SL,4.0,A-03731,1,9,239.5,2019,216,2019-9
816777, BT5B,0.0,242.0,0.0,SL,4.0,A-03731,1,10,242.0,2019,216,2019-10
816777, BT5B,0.0,261.0,0.0,SL,4.0,A-03731,1,11,261.0,2019,216,2019-11
816777, BT5B,0.0,281.0,0.0,SL,4,A-03731,1,12,281.0,2019,216,2019-12
816778, BT5B,0.0,262.0,0.0,SL,4.0,A-03731,1,1,262.0,2019,216,2019-1
816778, BT5B,0.0,282.2,0.0,SL,4.0,A-03731,1,2,282.2,2019,216,2019-2
816778, BT5B,0.0,275.4,0.0,SL,4.0,A-03731,1,3,275.4,2019,216,2019-3
816778, BT5B,0.0,293.5,0.0,SL,4.0,A-03731,1,4,293.5,2019,216,2019-4
816778, BT5B,0.0,267.9,0.0,SL,4.0,A-03731,1,5,267.9,2019,216,2019-5
816778, BT5B,0.0,390.2,0.0,SL,4.0,A-03731,1,6,390.2,2019,216,2019-6
816778, BT5B,0.0,310.9,0.0,SL,4.0,A-03731,1,7,310.9,2019,216,2019-7
816778, BT5B,0.0,348.9,0.0,SL,4.0,A-03731,1,8,348.9,2019,216,2019-8
816778, BT5B,0.0,353.8,0.0,SL,4.0,A-03731,1,9,353.8,2019,216,2019-9
816778, BT5B,0.0,335.2,0.0,SL,4.0,A-03731,1,10,335.2,2019,216,2019-10
816778, BT5B,0.0,355.0,0.0,SL,4.0,A-03731,1,11,355.0,2019,216,2019-11
816778, BT5B,0.0,323.8,0.0,SL,4,A-03731,1,12,323.8,2019,216,2019-12
816779, BT5B,0.0,387.1,0.0,SL,4.0,A-03731,1,1,387.1,2019,216,2019-1
816779, BT5B,0.0,406.6,0.0,SL,4.0,A-03731,1,2,406.6,2019,216,2019-2
816779, BT5B,0.0,392.5,0.0,SL,4.0,A-03731,1,3,392.5,2019,216,2019-3
816779, BT5B,0.0,379.6,0.0,SL,4.0,A-03731,1,4,379.6,2019,216,2019-4
816779, BT5B,0.0,380.0,0.0,SL,4.0,A-03731,1,5,380.0,2019,216,2019-5
816779, BT5B,0.0,370.0,0.0,SL,4.0,A-03731,1,6,370.0,2019,216,2019-6
816779, BT5B,0.0,340.6,0.0,SL,4.0,A-03731,1,7,340.6,2019,216,2019-7
816779, BT5B,0.0,385.4,0.0,SL,4.0,A-03731,1,8,385.4,2019,216,2019-8
816779, BT5B,0.0,409.0,0.0,SL,4.0,A-03731,1,9,409.0,2019,216,2019-9
816779, BT5B,0.0,370.1,0.0,SL,4.0,A-03731,1,10,370.1,2019,216,2019-10
816779, BT5B,0.0,370.9,0.0,SL,4.0,A-03731,1,11,370.9,2019,216,2019-11
816779, BT5B,0.0,398.0,0.0,SL,04,A-03731,1,12,398.0,2019,216,2019-12
816780, BT5B,0.0,1113.0,0.0,SL,4.0,A-03731,1,1,1113.0,2019,216,2019-1
816780, BT5B,0.0,1123.0,0.0,SL,4.0,A-03731,1,2,1123.0,2019,216,2019-2
816780, BT5B,0.0,1197.5,0.0,SL,4.0,A-03731,1,3,1197.5,2019,216,2019-3
816780, BT5B,0.0,1237.5,0.0,SL,4.0,A-03731,1,4,1237.5,2019,216,2019-4
816780, BT5B,0.0,1179.0,0.0,SL,4.0,A-03731,1,5,1179.0,2019,216,2019-5
816780, BT5B,0.0,365.2,0.0,SL,4.0,A-03731,1,6,365.2,2019,216,2019-6
816780, BT5B,0.0,329.1,0.0,SL,4.0,A-03731,1,7,329.1,2019,216,2019-7
816780, BT5B,0.0,432.6,0.0,SL,4.0,A-03731,1,8,432.6,2019,216,2019-8
816780, BT5B,0.0,550.8,0.0,SL,4.0,A-03731,1,9,550.8,2019,216,2019-9
816780, BT5B,0.0,258.8,0.0,SL,4.0,A-03731,1,10,258.8,2019,216,2019-10
816780, BT5B,0.0,0.0,0.0,SL,4.0,A-03731,1,11,0.0,2019,216,2019-11
816780, BT5B,0.0,0.0,0.0,SL,4,A-03731,1,12,0.0,2019,216,2019-12
816781, BT5B,0.0,369.0,0.0,SL,4.0,A-03731,1,1,369.0,2019,216,2019-1
816781, BT5B,0.0,374.0,0.0,SL,4.0,A-03731,1,2,374.0,2019,216,2019-2
816781, BT5B,0.0,376.0,0.0,SL,4.0,A-03731,1,3,376.0,2019,216,2019-3
816781, BT5B,0.0,360.1,0.0,SL,4.0,A-03731,1,4,360.1,2019,216,2019-4
816781, BT5B,0.0,326.0,0.0,SL,4.0,A-03731,1,5,326.0,2019,216,2019-5
816781, BT5B,0.0,339.9,0.0,SL,4.0,A-03731,1,6,339.9,2019,216,2019-6
816781, BT5B,0.0,322.3,0.0,SL,4.0,A-03731,1,7,322.3,2019,216,2019-7
816781, BT5B,0.0,356.2,0.0,SL,4.0,A-03731,1,8,356.2,2019,216,2019-8
816781, BT5B,0.0,382.3,0.0,SL,4.0,A-03731,1,9,382.3,2019,216,2019-9
816781, BT5B,0.0,361.2,0.0,SL,4.0,A-03731,1,10,361.2,2019,216,2019-10
816781, BT5B,0.0,397.0,0.0,SL,4.0,A-03731,1,11,397.0,2019,216,2019-11
816781, BT5B,0.0,411.0,0.0,SL,4,A-03731,1,12,411.0,2019,216,2019-12
816782, BT5B,0.0,148.9,0.0,SL,4.0,A-03731,1,1,148.9,2019,216,2019-1
816782, BT5B,0.0,147.6,0.0,SL,4.0,A-03731,1,2,147.6,2019,216,2019-2
816782, BT5B,0.0,138.4,0.0,SL,4.0,A-03731,1,3,138.4,2019,216,2019-3
816782, BT5B,0.0,132.7,0.0,SL,4.0,A-03731,1,4,132.7,2019,216,2019-4
816782, BT5B,0.0,119.0,0.0,SL,4.0,A-03731,1,5,119.0,2019,216,2019-5
816782, BT5B,0.0,104.8,0.0,SL,4.0,A-03731,1,6,104.8,2019,216,2019-6
816782, BT5B,0.0,97.0,0.0,SL,4.0,A-03731,1,7,97.0,2019,216,2019-7
816782, BT5B,0.0,91.9,0.0,SL,4.0,A-03731,1,8,91.9,2019,216,2019-8
816782, BT5B,0.0,109.8,0.0,SL,4.0,A-03731,1,9,109.8,2019,216,2019-9
816782, BT5B,0.0,112.2,0.0,SL,4.0,A-03731,1,10,112.2,2019,216,2019-10
816782, BT5B,0.0,106.3,0.0,SL,4.0,A-03731,1,11,106.3,2019,216,2019-11
816782, BT5B,0.0,193.0,0.0,SL,4,A-03731,1,12,193.0,2019,216,2019-12
816783, BT5B,0.0,295.5,0.0,SL,4.0,A-03731,1,1,295.5,2019,216,2019-1
816783, BT5B,0.0,266.5,0.0,SL,4.0,A-03731,1,2,266.5,2019,216,2019-2
816783, BT5B,0.0,250.0,0.0,SL,4.0,A-03731,1,3,250.0,2019,216,2019-3
816783, BT5B,0.0,258.0,0.0,SL,4.0,A-03731,1,4,258.0,2019,216,2019-4
816783, BT5B,0.0,160.8,0.0,SL,4.0,A-03731,1,5,160.8,2019,216,2019-5
816783, BT5B,0.0,147.2,0.0,SL,4.0,A-03731,1,6,147.2,2019,216,2019-6
816783, BT5B,0.0,111.7,0.0,SL,4.0,A-03731,1,7,111.7,2019,216,2019-7
816783, BT5B,0.0,176.3,0.0,SL,4.0,A-03731,1,8,176.3,2019,216,2019-8
816783, BT5B,0.0,233.0,0.0,SL,4.0,A-03731,1,9,233.0,2019,216,2019-9
816783, BT5B,0.0,199.0,0.0,SL,4.0,A-03731,1,10,199.0,2019,216,2019-10
816783, BT5B,0.0,198.9,0.0,SL,4.0,A-03731,1,11,198.9,2019,216,2019-11
816783, BT5B,0.0,201.1,0.0,SL,4,A-03731,1,12,201.1,2019,216,2019-12
816784, BT5B,0.0,247.5,0.0,SL,4.0,A-03731,1,1,247.5,2019,216,2019-1
816784, BT5B,0.0,250.5,0.0,SL,4.0,A-03731,1,2,250.5,2019,216,2019-2
816784, BT5B,0.0,305.1,0.0,SL,4.0,A-03731,1,3,305.1,2019,216,2019-3
816784, BT5B,0.0,286.9,0.0,SL,4.0,A-03731,1,4,286.9,2019,216,2019-4
816784, BT5B,0.0,266.0,0.0,SL,4.0,A-03731,1,5,266.0,2019,216,2019-5
816784, BT5B,0.0,283.0,0.0,SL,4.0,A-03731,1,6,283.0,2019,216,2019-6
816784, BT5B,0.0,284.7,0.0,SL,4.0,A-03731,1,7,284.7,2019,216,2019-7
816784, BT5B,0.0,278.3,0.0,SL,4.0,A-03731,1,8,278.3,2019,216,2019-8
816784, BT5B,0.0,265.8,0.0,SL,4.0,A-03731,1,9,265.8,2019,216,2019-9
816784, BT5B,0.0,320.2,0.0,SL,4.0,A-03731,1,10,320.2,2019,216,2019-10
816784, BT5B,0.0,317.8,0.0,SL,4.0,A-03731,1,11,317.8,2019,216,2019-11
816784, BT5B,0.0,319.2,0.0,SL,4,A-03731,1,12,319.2,2019,216,2019-12
816785, BT5B,0.0,284.5,0.0,SL,4.0,A-03731,1,1,284.5,2019,216,2019-1
816785, BT5B,0.0,257.6,0.0,SL,4.0,A-03731,1,2,257.6,2019,216,2019-2
816785, BT5B,0.0,267.4,0.0,SL,4.0,A-03731,1,3,267.4,2019,216,2019-3
816785, BT5B,0.0,380.3,0.0,SL,4.0,A-03731,1,4,380.3,2019,216,2019-4
816785, BT5B,0.0,361.7,0.0,SL,4.0,A-03731,1,5,361.7,2019,216,2019-5
816785, BT5B,0.0,360.3,0.0,SL,4.0,A-03731,1,6,360.3,2019,216,2019-6
816785, BT5B,0.0,337.7,0.0,SL,4.0,A-03731,1,7,337.7,2019,216,2019-7
816785, BT5B,0.0,401.0,0.0,SL,4.0,A-03731,1,8,401.0,2019,216,2019-8
816785, BT5B,0.0,445.0,0.0,SL,4.0,A-03731,1,9,445.0,2019,216,2019-9
816785, BT5B,0.0,357.4,0.0,SL,4.0,A-03731,1,10,357.4,2019,216,2019-10
816785, BT5B,0.0,348.6,0.0,SL,4.0,A-03731,1,11,348.6,2019,216,2019-11
816785, BT5B,0.0,358.0,0.0,SL,4,A-03731,1,12,358.0,2019,216,2019-12
816786, BT5B,0.0,225.6,0.0,SL,4.0,A-03731,1,1,225.6,2019,216,2019-1
816786, BT5B,0.0,250.4,0.0,SL,4.0,A-03731,1,2,250.4,2019,216,2019-2
816786, BT5B,0.0,273.0,0.0,SL,4.0,A-03731,1,3,273.0,2019,216,2019-3
816786, BT5B,0.0,270.0,0.0,SL,4.0,A-03731,1,4,270.0,2019,216,2019-4
816786, BT5B,0.0,222.0,0.0,SL,4.0,A-03731,1,5,222.0,2019,216,2019-5
816786, BT5B,0.0,191.4,0.0,SL,4.0,A-03731,1,6,191.4,2019,216,2019-6
816786, BT5B,0.0,174.2,0.0,SL,4.0,A-03731,1,7,174.2,2019,216,2019-7
816786, BT5B,0.0,173.4,0.0,SL,4.0,A-03731,1,8,173.4,2019,216,2019-8
816786, BT5B,0.0,181.0,0.0,SL,4.0,A-03731,1,9,181.0,2019,216,2019-9
816786, BT5B,0.0,188.2,0.0,SL,4.0,A-03731,1,10,188.2,2019,216,2019-10
816786, BT5B,0.0,175.8,0.0,SL,4.0,A-03731,1,11,175.8,2019,216,2019-11
816786, BT5B,0.0,177.0,0.0,SL,4,A-03731,1,12,177.0,2019,216,2019-12
816787, BT5B,0.0,245.4,0.0,SL,4.0,A-03731,1,1,245.4,2019,216,2019-1
816787, BT5B,0.0,270.1,0.0,SL,4.0,A-03731,1,2,270.1,2019,216,2019-2
816787, BT5B,0.0,296.7,0.0,SL,4.0,A-03731,1,3,296.7,2019,216,2019-3
816787, BT5B,0.0,276.2,0.0,SL,4.0,A-03731,1,4,276.2,2019,216,2019-4
816787, BT5B,0.0,231.3,0.0,SL,4.0,A-03731,1,5,231.3,2019,216,2019-5
816787, BT5B,0.0,255.8,0.0,SL,4.0,A-03731,1,6,255.8,2019,216,2019-6
816787, BT5B,0.0,261.6,0.0,SL,4.0,A-03731,1,7,261.6,2019,216,2019-7
816787, BT5B,0.0,205.7,0.0,SL,4.0,A-03731,1,8,205.7,2019,216,2019-8
816787, BT5B,0.0,215.4,0.0,SL,4.0,A-03731,1,9,215.4,2019,216,2019-9
816787, BT5B,0.0,212.3,0.0,SL,4.0,A-03731,1,10,212.3,2019,216,2019-10
816787, BT5B,0.0,263.8,0.0,SL,4.0,A-03731,1,11,263.8,2019,216,2019-11
816787, BT5B,0.0,292.3,0.0,SL,4,A-03731,1,12,292.3,2019,216,2019-12
816788, BT5B,0.0,474.2,0.0,SL,4.0,A-03731,1,1,474.2,2019,216,2019-1
816788, BT5B,0.0,541.8,0.0,SL,4.0,A-03731,1,2,541.8,2019,216,2019-2
816788, BT5B,0.0,556.4,0.0,SL,4.0,A-03731,1,3,556.4,2019,216,2019-3
816788, BT5B,0.0,506.6,0.0,SL,4.0,A-03731,1,4,506.6,2019,216,2019-4
816788, BT5B,0.0,478.0,0.0,SL,4.0,A-03731,1,5,478.0,2019,216,2019-5
816788, BT5B,0.0,500.7,0.0,SL,4.0,A-03731,1,6,500.7,2019,216,2019-6
816788, BT5B,0.0,441.4,0.0,SL,4.0,A-03731,1,7,441.4,2019,216,2019-7
816788, BT5B,0.0,418.4,0.0,SL,4.0,A-03731,1,8,418.4,2019,216,2019-8
816788, BT5B,0.0,441.5,0.0,SL,4.0,A-03731,1,9,441.5,2019,216,2019-9
816788, BT5B,0.0,480.6,0.0,SL,4.0,A-03731,1,10,480.6,2019,216,2019-10
816788, BT5B,0.0,578.4,0.0,SL,4.0,A-03731,1,11,578.4,2019,216,2019-11
816788, BT5B,0.0,441.0,0.0,SL,4,A-03731,1,12,441.0,2019,216,2019-12
816789, BT5B,0.0,218.3,0.0,SL,4.0,A-03731,1,1,218.3,2019,216,2019-1
816789, BT5B,0.0,234.8,0.0,SL,4.0,A-03731,1,2,234.8,2019,216,2019-2
816789, BT5B,0.0,225.0,0.0,SL,4.0,A-03731,1,3,225.0,2019,216,2019-3
816789, BT5B,0.0,219.0,0.0,SL,4.0,A-03731,1,4,219.0,2019,216,2019-4
816789, BT5B,0.0,99.9,0.0,SL,4.0,A-03731,1,5,99.9,2019,216,2019-5
816789, BT5B,0.0,77.2,0.0,SL,4.0,A-03731,1,6,77.2,2019,216,2019-6
816789, BT5B,0.0,85.5,0.0,SL,4.0,A-03731,1,7,85.5,2019,216,2019-7
816789, BT5B,0.0,145.4,0.0,SL,4.0,A-03731,1,8,145.4,2019,216,2019-8
816789, BT5B,0.0,174.0,0.0,SL,4.0,A-03731,1,9,174.0,2019,216,2019-9
816789, BT5B,0.0,152.8,0.0,SL,4.0,A-03731,1,10,152.8,2019,216,2019-10
816789, BT5B,0.0,189.2,0.0,SL,4.0,A-03731,1,11,189.2,2019,216,2019-11
816789, BT5B,0.0,185.1,0.0,SL,4,A-03731,1,12,185.1,2019,216,2019-12
816790, BT5B,0.0,42.2,0.0,SL,4.0,A-03731,1,1,42.2,2019,216,2019-1
816790, BT5B,0.0,54.8,0.0,SL,4.0,A-03731,1,2,54.8,2019,216,2019-2
816790, BT5B,0.0,53.4,0.0,SL,4.0,A-03731,1,3,53.4,2019,216,2019-3
816790, BT5B,0.0,52.1,0.0,SL,4.0,A-03731,1,4,52.1,2019,216,2019-4
816790, BT5B,0.0,68.5,0.0,SL,4.0,A-03731,1,5,68.5,2019,216,2019-5
816790, BT5B,0.0,60.0,0.0,SL,4.0,A-03731,1,6,60.0,2019,216,2019-6
816790, BT5B,0.0,79.0,0.0,SL,4.0,A-03731,1,7,79.0,2019,216,2019-7
816790, BT5B,0.0,256.8,0.0,SL,4.0,A-03731,1,8,256.8,2019,216,2019-8
816790, BT5B,0.0,129.3,0.0,SL,4.0,A-03731,1,9,129.3,2019,216,2019-9
816790, BT5B,0.0,967.0,0.0,SL,4.0,A-03731,1,10,967.0,2019,216,2019-10
816790, BT5B,0.0,622.2,0.0,SL,4.0,A-03731,1,11,622.2,2019,216,2019-11
816790, BT5B,0.0,622.2,0.0,SL,4,A-03731,1,12,622.2,2019,216,2019-12
816791, BT5B,0.0,58.5,0.0,SL,4.0,A-03731,1,1,58.5,2019,216,2019-1
816791, BT5B,0.0,34.5,0.0,SL,4.0,A-03731,1,2,34.5,2019,216,2019-2
816791, BT5B,0.0,33.8,0.0,SL,4.0,A-03731,1,3,33.8,2019,216,2019-3
816791, BT5B,0.0,41.4,0.0,SL,4.0,A-03731,1,4,41.4,2019,216,2019-4
816791, BT5B,0.0,39.0,0.0,SL,4.0,A-03731,1,5,39.0,2019,216,2019-5
816791, BT5B,0.0,44.2,0.0,SL,4.0,A-03731,1,6,44.2,2019,216,2019-6
816791, BT5B,0.0,35.8,0.0,SL,4.0,A-03731,1,7,35.8,2019,216,2019-7
816791, BT5B,0.0,47.7,0.0,SL,4.0,A-03731,1,8,47.7,2019,216,2019-8
816791, BT5B,0.0,57.3,0.0,SL,4.0,A-03731,1,9,57.3,2019,216,2019-9
816791, BT5B,0.0,55.5,0.0,SL,4.0,A-03731,1,10,55.5,2019,216,2019-10
816791, BT5B,0.0,47.5,0.0,SL,4.0,A-03731,1,11,47.5,2019,216,2019-11
816791, BT5B,0.0,55.0,0.0,SL,4,A-03731,1,12,55.0,2019,216,2019-12
816792, BT5B,0.0,174.6,0.0,SL,4.0,A-03731,1,1,174.6,2019,216,2019-1
816792, BT5B,0.0,195.4,0.0,SL,4.0,A-03731,1,2,195.4,2019,216,2019-2
816792, BT5B,0.0,195.0,0.0,SL,4.0,A-03731,1,3,195.0,2019,216,2019-3
816792, BT5B,0.0,192.0,0.0,SL,4.0,A-03731,1,4,192.0,2019,216,2019-4
816792, BT5B,0.0,170.5,0.0,SL,4.0,A-03731,1,5,170.5,2019,216,2019-5
816792, BT5B,0.0,185.5,0.0,SL,4.0,A-03731,1,6,185.5,2019,216,2019-6
816792, BT5B,0.0,165.0,0.0,SL,4.0,A-03731,1,7,165.0,2019,216,2019-7
816792, BT5B,0.0,169.0,0.0,SL,4.0,A-03731,1,8,169.0,2019,216,2019-8
816792, BT5B,0.0,167.0,0.0,SL,4.0,A-03731,1,9,167.0,2019,216,2019-9
816792, BT5B,0.0,172.1,0.0,SL,4.0,A-03731,1,10,172.1,2019,216,2019-10
816792, BT5B,0.0,173.9,0.0,SL,4.0,A-03731,1,11,173.9,2019,216,2019-11
816792, BT5B,0.0,174.0,0.0,SL,4,A-03731,1,12,174.0,2019,216,2019-12
816793, BT5B,0.0,125.0,0.0,SL,4.0,A-03731,1,1,125.0,2019,216,2019-1
816793, BT5B,0.0,141.0,0.0,SL,4.0,A-03731,1,2,141.0,2019,216,2019-2
816793, BT5B,0.0,193.6,0.0,SL,4.0,A-03731,1,3,193.6,2019,216,2019-3
816793, BT5B,0.0,206.7,0.0,SL,4.0,A-03731,1,4,206.7,2019,216,2019-4
816793, BT5B,0.0,198.9,0.0,SL,4.0,A-03731,1,5,198.9,2019,216,2019-5
816793, BT5B,0.0,199.6,0.0,SL,4.0,A-03731,1,6,199.6,2019,216,2019-6
816793, BT5B,0.0,275.0,0.0,SL,4.0,A-03731,1,7,275.0,2019,216,2019-7
816793, BT5B,0.0,288.7,0.0,SL,4.0,A-03731,1,8,288.7,2019,216,2019-8
816793, BT5B,0.0,274.5,0.0,SL,4.0,A-03731,1,9,274.5,2019,216,2019-9
816793, BT5B,0.0,248.3,0.0,SL,4.0,A-03731,1,10,248.3,2019,216,2019-10
816793, BT5B,0.0,270.7,0.0,SL,4.0,A-03731,1,11,270.7,2019,216,2019-11
816793, BT5B,0.0,311.0,0.0,SL,4,A-03731,1,12,311.0,2019,216,2019-12
816794, BT5B,0.0,385.0,0.0,SL,4.0,A-03731,1,1,385.0,2019,216,2019-1
816794, BT5B,0.0,470.5,0.0,SL,4.0,A-03731,1,2,470.5,2019,216,2019-2
816794, BT5B,0.0,354.5,0.0,SL,4.0,A-03731,1,3,354.5,2019,216,2019-3
816794, BT5B,0.0,262.0,0.0,SL,4.0,A-03731,1,4,262.0,2019,216,2019-4
816794, BT5B,0.0,325.0,0.0,SL,4.0,A-03731,1,5,325.0,2019,216,2019-5
816794, BT5B,0.0,459.6,0.0,SL,4.0,A-03731,1,6,459.6,2019,216,2019-6
816794, BT5B,0.0,502.6,0.0,SL,4.0,A-03731,1,7,502.6,2019,216,2019-7
816794, BT5B,0.0,544.3,0.0,SL,4.0,A-03731,1,8,544.3,2019,216,2019-8
816794, BT5B,0.0,565.4,0.0,SL,4.0,A-03731,1,9,565.4,2019,216,2019-9
816794, BT5B,0.0,370.8,0.0,SL,4.0,A-03731,1,10,370.8,2019,216,2019-10
816794, BT5B,0.0,446.1,0.0,SL,4.0,A-03731,1,11,446.1,2019,216,2019-11
816794, BT5B,0.0,371.2,0.0,SL,4,A-03731,1,12,371.2,2019,216,2019-12
816795, BT5B,0.0,382.8,0.0,SL,4.0,A-03731,1,1,382.8,2019,216,2019-1
816795, BT5B,0.0,383.2,0.0,SL,4.0,A-03731,1,2,383.2,2019,216,2019-2
816795, BT5B,0.0,429.2,0.0,SL,4.0,A-03731,1,3,429.2,2019,216,2019-3
816795, BT5B,0.0,410.8,0.0,SL,4.0,A-03731,1,4,410.8,2019,216,2019-4
816795, BT5B,0.0,370.0,0.0,SL,4.0,A-03731,1,5,370.0,2019,216,2019-5
816795, BT5B,0.0,374.8,0.0,SL,4.0,A-03731,1,6,374.8,2019,216,2019-6
816795, BT5B,0.0,346.3,0.0,SL,4.0,A-03731,1,7,346.3,2019,216,2019-7
816795, BT5B,0.0,353.9,0.0,SL,4.0,A-03731,1,8,353.9,2019,216,2019-8
816795, BT5B,0.0,345.5,0.0,SL,4.0,A-03731,1,9,345.5,2019,216,2019-9
816795, BT5B,0.0,348.5,0.0,SL,4.0,A-03731,1,10,348.5,2019,216,2019-10
816795, BT5B,0.0,404.9,0.0,SL,4.0,A-03731,1,11,404.9,2019,216,2019-11
816795, BT5B,0.0,423.1,0.0,SL,4,A-03731,1,12,423.1,2019,216,2019-12
816796, BT5B,0.0,453.2,0.0,SL,4.0,A-03731,1,1,453.2,2019,216,2019-1
816796, BT5B,0.0,443.5,0.0,SL,4.0,A-03731,1,2,443.5,2019,216,2019-2
816796, BT5B,0.0,468.6,0.0,SL,4.0,A-03731,1,3,468.6,2019,216,2019-3
816796, BT5B,0.0,459.7,0.0,SL,4.0,A-03731,1,4,459.7,2019,216,2019-4
816796, BT5B,0.0,396.0,0.0,SL,4.0,A-03731,1,5,396.0,2019,216,2019-5
816796, BT5B,0.0,441.0,0.0,SL,4.0,A-03731,1,6,441.0,2019,216,2019-6
816796, BT5B,0.0,421.3,0.0,SL,4.0,A-03731,1,7,421.3,2019,216,2019-7
816796, BT5B,0.0,424.7,0.0,SL,4.0,A-03731,1,8,424.7,2019,216,2019-8
816796, BT5B,0.0,431.6,0.0,SL,4.0,A-03731,1,9,431.6,2019,216,2019-9
816796, BT5B,0.0,406.8,0.0,SL,4.0,A-03731,1,10,406.8,2019,216,2019-10
816796, BT5B,0.0,463.2,0.0,SL,4.0,A-03731,1,11,463.2,2019,216,2019-11
816796, BT5B,0.0,477.4,0.0,SL,4,A-03731,1,12,477.4,2019,216,2019-12
816797, BT5B,0.0,172.2,0.0,SL,4.0,A-03731,1,1,172.2,2019,216,2019-1
816797, BT5B,0.0,188.1,0.0,SL,4.0,A-03731,1,2,188.1,2019,216,2019-2
816797, BT5B,0.0,192.2,0.0,SL,4.0,A-03731,1,3,192.2,2019,216,2019-3
816797, BT5B,0.0,204.8,0.0,SL,4.0,A-03731,1,4,204.8,2019,216,2019-4
816797, BT5B,0.0,165.0,0.0,SL,4.0,A-03731,1,5,165.0,2019,216,2019-5
816797, BT5B,0.0,180.4,0.0,SL,4.0,A-03731,1,6,180.4,2019,216,2019-6
816797, BT5B,0.0,170.6,0.0,SL,4.0,A-03731,1,7,170.6,2019,216,2019-7
816797, BT5B,0.0,174.0,0.0,SL,4.0,A-03731,1,8,174.0,2019,216,2019-8
816797, BT5B,0.0,178.9,0.0,SL,4.0,A-03731,1,9,178.9,2019,216,2019-9
816797, BT5B,0.0,176.7,0.0,SL,4.0,A-03731,1,10,176.7,2019,216,2019-10
816797, BT5B,0.0,187.6,0.0,SL,4.0,A-03731,1,11,187.6,2019,216,2019-11
816797, BT5B,0.0,179.8,0.0,SL,4,A-03731,1,12,179.8,2019,216,2019-12
816798, BT5B,0.0,708.2,0.0,SL,4.0,A-03731,1,1,708.2,2019,216,2019-1
816798, BT5B,0.0,646.8,0.0,SL,4.0,A-03731,1,2,646.8,2019,216,2019-2
816798, BT5B,0.0,762.9,0.0,SL,4.0,A-03731,1,3,762.9,2019,216,2019-3
816798, BT5B,0.0,761.7,0.0,SL,4.0,A-03731,1,4,761.7,2019,216,2019-4
816798, BT5B,0.0,647.6,0.0,SL,4.0,A-03731,1,5,647.6,2019,216,2019-5
816798, BT5B,0.0,764.2,0.0,SL,4.0,A-03731,1,6,764.2,2019,216,2019-6
816798, BT5B,0.0,667.2,0.0,SL,4.0,A-03731,1,7,667.2,2019,216,2019-7
816798, BT5B,0.0,923.6,0.0,SL,4.0,A-03731,1,8,923.6,2019,216,2019-8
816798, BT5B,0.0,759.8,0.0,SL,4.0,A-03731,1,9,759.8,2019,216,2019-9
816798, BT5B,0.0,633.9,0.0,SL,4.0,A-03731,1,10,633.9,2019,216,2019-10
816798, BT5B,0.0,604.3,0.0,SL,4.0,A-03731,1,11,604.3,2019,216,2019-11
816798, BT5B,0.0,617.3,0.0,SL,4,A-03731,1,12,617.3,2019,216,2019-12
816799, BT5B,0.0,340.9,0.0,SL,4.0,A-03731,1,1,340.9,2019,216,2019-1
816799, BT5B,0.0,303.5,0.0,SL,4.0,A-03731,1,2,303.5,2019,216,2019-2
816799, BT5B,0.0,401.7,0.0,SL,4.0,A-03731,1,3,401.7,2019,216,2019-3
816799, BT5B,0.0,377.9,0.0,SL,4.0,A-03731,1,4,377.9,2019,216,2019-4
816799, BT5B,0.0,204.9,0.0,SL,4.0,A-03731,1,5,204.9,2019,216,2019-5
816799, BT5B,0.0,328.1,0.0,SL,4.0,A-03731,1,6,328.1,2019,216,2019-6
816799, BT5B,0.0,326.0,0.0,SL,4.0,A-03731,1,7,326.0,2019,216,2019-7
816799, BT5B,0.0,342.0,0.0,SL,4.0,A-03731,1,8,342.0,2019,216,2019-8
816799, BT5B,0.0,351.0,0.0,SL,4.0,A-03731,1,9,351.0,2019,216,2019-9
816799, BT5B,0.0,278.0,0.0,SL,4.0,A-03731,1,10,278.0,2019,216,2019-10
816799, BT5B,0.0,266.2,0.0,SL,4.0,A-03731,1,11,266.2,2019,216,2019-11
816799, BT5B,0.0,280.8,0.0,SL,4,A-03731,1,12,280.8,2019,216,2019-12
816800, BT5B,0.0,134.0,0.0,SL,4.0,A-03731,1,1,134.0,2019,216,2019-1
816800, BT5B,0.0,98.0,0.0,SL,4.0,A-03731,1,2,98.0,2019,216,2019-2
816800, BT5B,0.0,74.0,0.0,SL,4.0,A-03731,1,3,74.0,2019,216,2019-3
816800, BT5B,0.0,79.0,0.0,SL,4.0,A-03731,1,4,79.0,2019,216,2019-4
816800, BT5B,0.0,95.0,0.0,SL,4.0,A-03731,1,5,95.0,2019,216,2019-5
816800, BT5B,0.0,214.0,0.0,SL,4.0,A-03731,1,6,214.0,2019,216,2019-6
816800, BT5B,0.0,259.0,0.0,SL,4.0,A-03731,1,7,259.0,2019,216,2019-7
816800, BT5B,0.0,241.0,0.0,SL,4.0,A-03731,1,8,241.0,2019,216,2019-8
816800, BT5B,0.0,190.0,0.0,SL,4.0,A-03731,1,9,190.0,2019,216,2019-9
816800, BT5B,0.0,177.0,0.0,SL,4.0,A-03731,1,10,177.0,2019,216,2019-10
